,store_name,branch,area,tel,address,latitude,longitude,category,review_cnt,big_cate,mean_score,store,lifestyle,ratio,map_lifestyle,detail_lifestyle
13351,동막골막국수,,충북청주시흥덕구,043-233-5225,충청북도 청주시 흥덕구 가경동 1493-4,36.620939,127.436297,막국수,1,한식,5,102981,진한 국물을 음미하는 어르신파,0.167400002,면치기 하러 가자!,호로록! 국수 한그릇 땡길까요!?
13352,우에스토,,서울중구,02-319-0033,서울특별시 중구 을지로2가 199-33,37.565155,126.983727,스키야키|샤브샤브,4,한식,4.25,308752,진한 국물을 음미하는 어르신파,0.166299999,샤브샤브 먹으러가자!,믿고 갈 수 있는 한식집!
13355,굴마을,,서울강남구,02-568-3468,서울특별시 강남구 대치동 906,37.501778,127.052536,굴국밥|낙지,1,한식,4,41605,진한 국물을 음미하는 어르신파,0.163800001,"해장으로도 좋고, 든든하게 밥먹기도 좋고~",해물로 요리한 한식집들!
13356,이화원,,서울서대문구,02-334-1888,서울특별시 서대문구 연희동 189-8,37.566526,126.929043,딤섬|중국집,8,중식,2.875,329956,진한 국물을 음미하는 어르신파,0.163299993,중국식 만두 맛집은 여기~,얼얼한 마라나 고소한 양꼬치 먹자~
13357,원평시골장터,,경기용인시기흥구,031-285-1247,경기도 용인시 기흥구 고매동 546-15,37.228298,127.102888,순대국밥|암뽕,3,한식,4.333333333,313334,진한 국물을 음미하는 어르신파,0.161200002,"해장으로도 좋고, 든든하게 밥먹기도 좋고~",해장 아니어도 가기 좋은 음식점~
13360,밀숲칼국수,건대점,서울광진구,02-467-4010,서울특별시 광진구 자양동 11-1,37.538705,127.066685,칼국수전문|칼국수,2,한식,4.5,162767,진한 국물을 음미하는 어르신파,0.159999996,따끈한 칼국수 어때?,따끈한 칼국수나 수제비는 어때?
13363,손춘지콩나물국밥,,대전서구,042-472-8008,대전광역시 서구 둔산2동 1350,36.354801,127.380493,콩나물국밥,1,한식,3,230493,진한 국물을 음미하는 어르신파,0.157399997,"해장으로도 좋고, 든든하게 밥먹기도 좋고~",해장 아니어도 가기 좋은 음식점~
13364,국시 생각나면,,경기김포시,031-983-8958,경기도 김포시 풍무동 675-113,37.605815,126.71217,국수|칼국수,1,한식,4,40827,진한 국물을 음미하는 어르신파,0.1567,따끈한 칼국수 어때?,따끈한 칼국수나 수제비는 어때?
13367,불타는닭발,,서울노원구,02-934-3394,서울특별시 노원구 중계4동 141-55,37.6608,127.074,닭발|매운닭발,1,술,4,193610,진한 국물을 음미하는 어르신파,0.155399993,닭발에 소주한잔!?,맛있는 안주와 함께 술한잔 어때요?
13369,마포손칼국수,,서울마포구,02-719-0824,서울시 마포구 구수동 56-6,37.547095,126.932694,손칼국수|칼국수,1,한식,3,131040,진한 국물을 음미하는 어르신파,0.154100001,따끈한 칼국수 어때?,따끈한 칼국수나 수제비는 어때?
13370,전주해장국,,서울서초구,02-3482-3602,서울시 서초구 서초동 1308-4 1F (실버 오피스텔 1층),37.501582,127.024808,뼈다귀해장국|해장국,0,한식,4,345326,진한 국물을 음미하는 어르신파,0.153899997,"해장으로도 좋고, 든든하게 밥먹기도 좋고~",해장 아니어도 가기 좋은 음식점~
13372,뽕잎사랑,,서울광진구,02-2024-1334,서울특별시 광진구 자양동 227-7,37.5384,127.073,샤브샤브|칼국수,1,한식,3,202232,진한 국물을 음미하는 어르신파,0.152999997,따끈한 칼국수 어때?,따끈한 칼국수나 수제비는 어때?
13373,달인대보손칼국수,,서울강서구,02-3663-9571,서울특별시 강서구 마곡동 760,37.567268,126.826332,손칼국수|칼국수,1,한식,4,79165,진한 국물을 음미하는 어르신파,0.152700007,따끈한 칼국수 어때?,따끈한 칼국수나 수제비는 어때?
13374,땡초야시장,구리점,경기구리시,031-555-0789,경기도 구리시 수택동 414-2,37.599539,127.140273,우동|술집,1,술,2,113124,진한 국물을 음미하는 어르신파,0.152700007,술마시기 좋은 곳,맛있는 안주와 함께 술한잔 어때요?
13375,영도씨,,부산수영구,051-751-1239,부산광역시 수영구 광안동 207-10,35.166862,129.117702,맥주집,1,술,5,282915,진한 국물을 음미하는 어르신파,0.152600005,간단하게 맥주 어때?,맛있는 안주와 함께 술한잔 어때요?
13380,소담골,,경기수원시영통구,031-204-9790,경기도 수원시 영통구 영통동 975-3,37.246732,127.057712,팥칼국수|들깨수제비,1,한식,4,226177,진한 국물을 음미하는 어르신파,0.150000006,든든하게 수제바 고?,따끈한 칼국수나 수제비는 어때?
13381,조마루감자탕,,인천남동구,032-461-9995,인천광역시 남동구 만수동 1041-4,37.443179,126.737011,감자탕|뼈다귀,0,한식,1,352322,진한 국물을 음미하는 어르신파,0.150000006,"해장으로도 좋고, 든든하게 밥먹기도 좋고~",해장 아니어도 가기 좋은 음식점~
13382,이뭐꼬,,충남공주시,042-825-8575,충청남도 공주시 반포면 학봉리 628-3,36.36061,127.25132,들깨수제비|산채비빔밥,3,한식,5,325669,진한 국물을 음미하는 어르신파,0.150000006,든든하게 수제바 고?,따끈한 칼국수나 수제비는 어때?
13383,샤오바오우육면,,서울강남구,02-515-8892,서울특별시 강남구 대치동 896-25,37.503774,127.052562,중국집|꿔바로우,4,중식,3.75,216285,진한 국물을 음미하는 어르신파,0.149499997,중식 맛집이쥬~,얼얼한 마라나 고소한 양꼬치 먹자~
13385,이조바지락칼국수,,강원춘천시,033-241-0498,강원도 춘천시 조양동 47-4,37.87902,127.72991,바지락칼국수|칼국수,1,한식,4,328260,진한 국물을 음미하는 어르신파,0.148200005,따끈한 칼국수 어때?,따끈한 칼국수나 수제비는 어때?
13386,명동칼국수,,서울중랑구,02-437-9700,서울특별시 중랑구 망우동 515-41,37.594683,127.094918,칼국수,1,한식,5,145459,진한 국물을 음미하는 어르신파,0.147,따끈한 칼국수 어때?,따끈한 칼국수나 수제비는 어때?
13387,동해원,,대전유성구,042-823-3705,대전광역시 유성구 안산동 290-5,36.415822,127.297763,짬뽕|짬뽕밥,1,중식,5,105806,진한 국물을 음미하는 어르신파,0.144899994,얼큰하게 짬뽕은 어때?!,짜장면?! 짬뽕?! 뭐먹을래?!
13388,성문집,,강원고성군,033-632-3320,강원도 고성군 토성면 교암리 54,38.291871,128.54519,염소탕|닭볶음탕,1,한식,5,223109,진한 국물을 음미하는 어르신파,0.143700004,닭갈비나 백숙 맛집이요~,닭갈비 맛있죠!
13389,마라도해물탕&찜,동탄 직영2호 삼성IT점,경기화성시,031-8015-5522,경기도 화성시 석우동 16-12,37.222232,127.075684,해물찜|해물탕,3,한식,3,127386,진한 국물을 음미하는 어르신파,0.1435,해물찜이나 아구찜 매콤하게 먹자~,해물로 요리한 한식집들!
13390,안일옥,운중점,경기성남시분당구,031-707-7808,경기도 성남시 분당구 운중동 383-13,37.391658,127.057159,설렁탕|소머리국밥,1,한식,5,265524,진한 국물을 음미하는 어르신파,0.139699996,"곰탕, 설렁탕 등 국물맛집!",해장 아니어도 가기 좋은 음식점~
13391,백년가야밀면,,제주제주시,064-732-1700,제주특별자치도 제주시 구좌읍 평대리 151-1,33.523339,126.852261,보말칼국수|고기국수,1,한식,3,172455,진한 국물을 음미하는 어르신파,0.138300002,따끈한 칼국수 어때?,따끈한 칼국수나 수제비는 어때?
13392,강변손두부,,경기하남시,031-791-6470,경기도 하남시 미사동 538-8,37.576267,127.203773,손두부|순두부,2,한식,4,19065,진한 국물을 음미하는 어르신파,0.134900004,건강식으로 두부맛집은 어때?,믿고 갈 수 있는 한식집!
13396,사가정손두부,,서울중랑구,02-430-8476,서울특별시 중랑구 면목동 470-3,37.580918,127.091969,손두부,1,한식,4,202827,진한 국물을 음미하는 어르신파,0.128299996,건강식으로 두부맛집은 어때?,믿고 갈 수 있는 한식집!
13399,닐리,산본점,경기군포시,031-396-9966,경기도 군포시 산본동 1125,37.360884,126.93238,파스타|빠네,4,"피자,파스타,스테이크",3.75,73494,리마리오 뺨치는 느끼함을 원하는 버터파,0.762499988,파스타 먹으러가자~,파스타가 땡기네~
13400,농부핏자,,부산부산진구,051-818-8858,부산광역시 부산진구 부전동 198-14,35.153888,129.060224,화덕피자|나폴리피자,6,"피자,파스타,스테이크",4,70893,리마리오 뺨치는 느끼함을 원하는 버터파,0.762499988,가성비 좋은 화덕피자 맛집이요~,분위기있게 파스타나 피자먹으러 안갈래?
13401,비바,,경남창원시마산합포구,055-223-1455,경상남도 창원시 마산합포구 월영동 429-89,35.181034,128.55661,스파게티|피자,2,"피자,파스타,스테이크",4,196504,리마리오 뺨치는 느끼함을 원하는 버터파,0.762499988,피자 맛집은 여기요~,분위기있게 파스타나 피자먹으러 안갈래?
13402,잼잼파스탕,,서울중구,02-744-8588,서울특별시 종로구 명륜3가 145-2,37.5833,126.998,술집|파스타,2,"피자,파스타,스테이크",4,342858,리마리오 뺨치는 느끼함을 원하는 버터파,0.721400023,파스타 먹으러가자~,파스타가 땡기네~
13403,부자피자,1호점,서울용산구,02-794-9474,서울특별시 용산구 한남동 743-33,37.537272,126.99981,화덕피자|피자,24,"피자,파스타,스테이크",4.083333333,190382,리마리오 뺨치는 느끼함을 원하는 버터파,0.713699996,가성비 좋은 화덕피자 맛집이요~,분위기있게 파스타나 피자먹으러 안갈래?
10532,김도훈스시,,서울강북구,02-903-2408,서울특별시 강북구 수유동 221-21,37.639219,127.022967,초밥|연어초밥,1,"돈가스,회,일식",4,50476,가성비 맛집 헌터파,0.199100003,"가성비 좋은 초밥, 회덮밥 먹을 수 있는 곳",초밥 한판 뚝딱할래?
13405,마당쇠빨간쭈꾸미,,부산남구,051-633-0789,부산광역시 남구 문현동 254-9,35.134922,129.074797,쭈꾸미|피자,2,"피자,파스타,스테이크",5,127058,리마리오 뺨치는 느끼함을 원하는 버터파,0.683300018,피자 맛집은 여기요~,분위기있게 파스타나 피자먹으러 안갈래?
13406,노이키친,,경기군포시,031-395-9063,경기도 군포시 산본동 1140-2,37.358632,126.931366,파스타|이탈리안레스토랑,4,"피자,파스타,스테이크",3.5,69147,리마리오 뺨치는 느끼함을 원하는 버터파,0.683300018,이탈리안 레스토랑 가볼까?,분위기있게 파스타나 피자먹으러 안갈래?
13407,모터시티,,서울용산구,02-794-8877,서울특별시 용산구 이태원동 56-30,37.533981,126.989433,피자|피자집,16,"피자,파스타,스테이크",3.5625,150067,리마리오 뺨치는 느끼함을 원하는 버터파,0.683300018,피자 맛집은 여기요~,분위기있게 파스타나 피자먹으러 안갈래?
13408,버거싶다,,경남통영시,010-2860-2333,경상남도 통영시 동호동 119-9,34.845529,128.42825,버거|수제버거,1,버거,5,174684,리마리오 뺨치는 느끼함을 원하는 버터파,0.683300018,수제버거로 유명한 곳,버거는 또 수제버거지~
13410,맘스터치,,충남서산시,041-667-9288,충청남도 서산시 예천동 1267-3,36.774078,126.448091,버거|프랜차이즈,1,버거,5,134934,리마리오 뺨치는 느끼함을 원하는 버터파,0.610700011,프랜차이즈 햄버거집,믿고 가는 버거맛집!
13411,맘스터치,대구옥포점,대구달성군,053-611-4244,대구광역시 달성군 옥포면 강림리 1125,35.778918,128.438174,버거|프랜차이즈,1,버거,5,135300,리마리오 뺨치는 느끼함을 원하는 버터파,0.610700011,프랜차이즈 햄버거집,믿고 가는 버거맛집!
13412,모티키친,,경남창원시마산회원구,055-297-5253,경상남도 창원시 마산회원구 양덕동 84-14,35.223725,128.584566,화덕피자|파스타,1,"피자,파스타,스테이크",4,150180,리마리오 뺨치는 느끼함을 원하는 버터파,0.610199988,가성비 좋은 화덕피자 맛집이요~,파스타가 땡기네~
13414,다운타우너,안국점,서울중구,070-8870-3696,서울특별시 종로구 재동 85-3 1층,37.577459,126.986311,수제버거,4,버거,4.75,76199,리마리오 뺨치는 느끼함을 원하는 버터파,0.607800007,수제버거로 유명한 곳,버거는 또 수제버거지~
13415,버거그루72,,서울서초구,02-537-1089,서울특별시 서초구 반포동 72-3,37.498492,126.999521,버거|치즈버거,3,버거,4.333333333,174640,리마리오 뺨치는 느끼함을 원하는 버터파,0.575600028,맛있는 버거집,믿고 가는 버거맛집!
13416,송탄햄버거,,강원춘천시,033-253-2046,강원도 춘천시 효자3동 628-5,37.873215,127.74369,햄버거|감자튀김,5,버거,3.6,233135,리마리오 뺨치는 느끼함을 원하는 버터파,0.573000014,맛있는 버거집,믿고 가는 버거맛집!
13418,게토뉴욕피자리아,,경기고양시일산동구,031-901-1515,경기도 고양시 일산동구 장항동 765,37.661265,126.768097,pizza|조각피자,2,"피자,파스타,스테이크",4.5,22870,리마리오 뺨치는 느끼함을 원하는 버터파,0.563199997,피자 맛집은 여기요~,분위기있게 파스타나 피자먹으러 안갈래?
13419,쉐이크쉑,인천공항 제2터미널점,인천중구,032-743-0100,인천광역시 중구 운서동 2840 인천공항 제2여객터미널 지하 1층 22-202,37.4676,126.434,수제버거|감자튀김,4,버거,3.75,239644,리마리오 뺨치는 느끼함을 원하는 버터파,0.538699985,수제버거로 유명한 곳,버거는 또 수제버거지~
13420,모모스테이크,,경기수원시팔달구,031-241-2435,경기도 수원시 팔달구 매산로1가 48-3,37.267754,127.002541,스테이크|스테이크정식,7,"피자,파스타,스테이크",3.857142857,149285,리마리오 뺨치는 느끼함을 원하는 버터파,0.524999976,스테이크 뿌수고 올까?,분위기있게 파스타나 피자먹으러 안갈래?
13421,KFC,광장동점,서울광진구,02-458-0332,서울특별시 광진구 구의동 201-8,37.541621,127.094984,버거|프랜차이즈,1,버거,4,9107,리마리오 뺨치는 느끼함을 원하는 버터파,0.524999976,프랜차이즈 햄버거집,믿고 가는 버거맛집!
13422,감싸롱,,서울마포구,02-337-9378,서울특별시 마포구 합정동 412-29,37.548634,126.91655,수제버거|버거,3,버거,3.666666667,17072,리마리오 뺨치는 느끼함을 원하는 버터파,0.524999976,수제버거로 유명한 곳,버거는 또 수제버거지~
13424,도셰프,,서울서초구,02-541-1117,서울특별시 서초구 반포동 707-8,37.509472,127.021114,화덕피자|나폴리피자,10,"피자,파스타,스테이크",3.8,95869,리마리오 뺨치는 느끼함을 원하는 버터파,0.524999976,가성비 좋은 화덕피자 맛집이요~,분위기있게 파스타나 피자먹으러 안갈래?
13426,마스터플랜,,서울중구,02-3676-7777,서울특별시 종로구 낙원동 56,37.5737,126.988,피자|피맥,2,"피자,파스타,스테이크",3.5,129002,리마리오 뺨치는 느끼함을 원하는 버터파,0.512499988,피자 맛집은 여기요~,분위기있게 파스타나 피자먹으러 안갈래?
13427,제이크,,서울도봉구,02-6747-9153,서울특별시 도봉구 쌍문동 80-49,37.651699,127.03614,레스토랑|파스타,3,"피자,파스타,스테이크",3,349665,리마리오 뺨치는 느끼함을 원하는 버터파,0.512499988,파스타 먹으러가자~,분위기있게 파스타나 피자먹으러 안갈래?
13428,브렛피자,,서울마포구,02-324-3284,서울특별시 마포구 상수동 328-4 1층,37.547345,126.922471,피자,1,"피자,파스타,스테이크",4,194803,리마리오 뺨치는 느끼함을 원하는 버터파,0.512499988,피자 맛집은 여기요~,분위기있게 파스타나 피자먹으러 안갈래?
13429,버거비,,서울서초구,02-536-1883,서울특별시 서초구 서초동 1303-6,37.503617,127.023595,버거|수제버거,2,버거,4.5,174667,리마리오 뺨치는 느끼함을 원하는 버터파,0.512499988,수제버거로 유명한 곳,버거는 또 수제버거지~
13430,맥도날드,,서울마포구,02-322-5163,서울특별시 마포구 서교동 490,37.550308,126.913582,버거|프랜차이즈,1,버거,4,139236,리마리오 뺨치는 느끼함을 원하는 버터파,0.512499988,프랜차이즈 햄버거집,믿고 가는 버거맛집!
13431,쉐이크쉑,종각점,서울중구,02-2158-7575,서울특별시 종로구 청진동 70,37.571112,126.98139,버거|감자튀김,5,버거,3.8,239640,리마리오 뺨치는 느끼함을 원하는 버터파,0.512499988,맛있는 버거집,믿고 가는 버거맛집!
13433,맥도날드,,서울중랑구,070-7017-0468,서울특별시 중랑구 신내동 666,37.606408,127.094681,버거|프랜차이즈,1,버거,5,139251,리마리오 뺨치는 느끼함을 원하는 버터파,0.512499988,프랜차이즈 햄버거집,믿고 가는 버거맛집!
13434,맘스터치,,,043-214-7402,충청북도 청주시 1041,36.667753,127.49354,버거|프랜차이즈,1,버거,4,135519,리마리오 뺨치는 느끼함을 원하는 버터파,0.512099981,프랜차이즈 햄버거집,믿고 가는 버거맛집!
13435,브루클린 더 버거 조인트,여의도점,서울영등포구,02-761-7180,서울특별시 영등포구 여의도동 23-10 1층,37.524255,126.92488,수제버거,3,버거,4,195016,리마리오 뺨치는 느끼함을 원하는 버터파,0.510900021,수제버거로 유명한 곳,버거는 또 수제버거지~
13436,도토리브라더스,,서울중구,02-737-2224,서울특별시 종로구 신문로2가 1-248,37.5729,126.969,일본가정식|스테이크정식,16,"피자,파스타,스테이크",4.125,96932,리마리오 뺨치는 느끼함을 원하는 버터파,0.508400023,분위기 있게 스테이크는 어때?,분위기있게 파스타나 피자먹으러 안갈래?
13437,마녀주방,강남점,서울강남구,070-4240-1116,서울특별시 강남구 역삼1동 818-14 크리스탈빌딩 지하1층,37.499484,127.0281,파스타|스테이크,26,"피자,파스타,스테이크",3.730769231,126592,리마리오 뺨치는 느끼함을 원하는 버터파,0.508400023,분위기 있게 스테이크는 어때?,파스타가 땡기네~
13438,넉넉,,대구중구,010-2787-0800,대구광역시 중구 삼덕동3가 137-4,35.866029,128.609744,파스타|피자,2,"피자,파스타,스테이크",3,66759,리마리오 뺨치는 느끼함을 원하는 버터파,0.508300006,피자 맛집은 여기요~,파스타가 땡기네~
13439,빅스타피자,,대전유성구,042-322-9999,대전광역시 유성구 지족동 984-4,36.38708,127.317345,피자,1,"피자,파스타,스테이크",3,198622,리마리오 뺨치는 느끼함을 원하는 버터파,0.508300006,피자 맛집은 여기요~,분위기있게 파스타나 피자먹으러 안갈래?
13440,번패티번,,서울강남구,02-542-9852,서울특별시 강남구 삼성동 159-7 지하 1층 식품관,37.508594,127.059718,수제버거|버거,6,버거,3.833333333,175675,리마리오 뺨치는 느끼함을 원하는 버터파,0.506299973,수제버거로 유명한 곳,버거는 또 수제버거지~
13441,버거스튜디오,,강원춘천시,033-261-0429,강원도 춘천시 칠전동 566-10,37.843698,127.715399,수제버거,1,버거,5,174681,리마리오 뺨치는 느끼함을 원하는 버터파,0.506299973,수제버거로 유명한 곳,버거는 또 수제버거지~
13442,맘스터치,,강원원주시,050-7982-3386,강원도 원주시 무실동 1857-2,37.333781,127.931001,버거|프랜차이즈,1,버거,5,135070,리마리오 뺨치는 느끼함을 원하는 버터파,0.497299999,프랜차이즈 햄버거집,믿고 가는 버거맛집!
13444,루나세라,,전북전주시완산구,063-252-3697,전라북도 전주시 완산구 서신동 863-5,35.825703,127.11792,파스타|레스토랑,1,"피자,파스타,스테이크",5,123854,리마리오 뺨치는 느끼함을 원하는 버터파,0.494599998,파스타 먹으러가자~,분위기있게 파스타나 피자먹으러 안갈래?
13445,경성함바그,,대전중구,042-226-6151,대전광역시 중구 문화1동 1-16,36.321011,127.408963,함바그|함박스테이크,1,"피자,파스타,스테이크",4,23877,리마리오 뺨치는 느끼함을 원하는 버터파,0.479299992,스테이크 뿌수고 올까?,분위기있게 파스타나 피자먹으러 안갈래?
13447,모힝,,서울관악구,02-873-5164,서울특별시 관악구 봉천동 1598-6,37.479053,126.953491,심야식당|파스타,7,"피자,파스타,스테이크",3.714285714,150222,리마리오 뺨치는 느끼함을 원하는 버터파,0.45480001,파스타 먹으러가자~,파스타가 땡기네~
13448,맥도날드,,서울서초구,070-7017-1446,서울특별시 서초구 양재동 81,37.478195,127.039559,버거|프랜차이즈,1,버거,4,139309,리마리오 뺨치는 느끼함을 원하는 버터파,0.451599985,프랜차이즈 햄버거집,믿고 가는 버거맛집!
13450,이태리상회,,서울관악구,02-876-7778,서울특별시 관악구 봉천동 897-36,37.480379,126.946194,이태리|파스타,3,"피자,파스타,스테이크",4.666666667,329251,리마리오 뺨치는 느끼함을 원하는 버터파,0.446399987,파스타 먹으러가자~,파스타가 땡기네~
13451,라피올라,,경기화성시,031-8015-5177,경기도 화성시 반송동 113-6,37.197817,127.077805,레스토랑|파스타,1,"피자,파스타,스테이크",4,119597,리마리오 뺨치는 느끼함을 원하는 버터파,0.444799989,파스타 먹으러가자~,분위기있게 파스타나 피자먹으러 안갈래?
13452,뚝배기스파게티,,서울용산구,02-706-2209,서울특별시 용산구 청파동 71-74,37.544617,126.968567,뚝배기스파게티|뚝배기파스타,1,"피자,파스타,스테이크",4,116574,리마리오 뺨치는 느끼함을 원하는 버터파,0.442600012,파스타 먹으러가자~,파스타가 땡기네~
13453,이름없는파스타,,서울성북구,070-8860-9171,서울특별시 성북구 동선동1가 85-152,37.5923,127.018,일본식파스타|파스타,4,"피자,파스타,스테이크",4.25,324879,리마리오 뺨치는 느끼함을 원하는 버터파,0.442400008,파스타 먹으러가자~,파스타가 땡기네~
13454,라그릴리아,양재점,서울서초구,02-553-9192,서울특별시 서초구 양재동 11-149,37.484467,127.037339,이탈리안레스토랑|파스타,2,"피자,파스타,스테이크",4,117747,리마리오 뺨치는 느끼함을 원하는 버터파,0.442200005,이탈리안 레스토랑 가볼까?,분위기있게 파스타나 피자먹으러 안갈래?
13455,메리블루,,경기안양시동안구,031-422-3831,경기도 안양시 동안구 관양동 1695-6 1층,37.40687,126.970141,필라프|파스타,2,"피자,파스타,스테이크",4.5,142049,리마리오 뺨치는 느끼함을 원하는 버터파,0.442099988,파스타 먹으러가자~,파스타가 땡기네~
13456,바이더슬라이스,,경남창원시성산구,055-281-7789,경상남도 창원시 성산구 상남동 8-2,35.223874,128.684674,피맥|피자,2,"피자,파스타,스테이크",4,166608,리마리오 뺨치는 느끼함을 원하는 버터파,0.440899998,피자 맛집은 여기요~,분위기있게 파스타나 피자먹으러 안갈래?
13457,제임스시카고피자,,광주동구,062-226-8253,광주광역시 동구 황금동 2-4,35.148629,126.914195,피자|치즈,0,"피자,파스타,스테이크",1,350181,리마리오 뺨치는 느끼함을 원하는 버터파,0.435699999,피자 맛집은 여기요~,분위기있게 파스타나 피자먹으러 안갈래?
13459,본보야지,,서울영등포구,02-782-8889,서울특별시 영등포구 여의도동 24 한주빌딩 2층,37.524595,126.926879,이탈리안레스토랑,2,"피자,파스타,스테이크",3.5,183195,리마리오 뺨치는 느끼함을 원하는 버터파,0.435699999,이탈리안 레스토랑 가볼까?,분위기있게 파스타나 피자먹으러 안갈래?
13460,TGI프라이데이스,노원점,서울노원구,02-950-2971,서울특별시 노원구 상계동 713,37.655145,127.061077,스테이크|빠네,2,"피자,파스타,스테이크",4.5,10868,리마리오 뺨치는 느끼함을 원하는 버터파,0.434100002,스테이크 뿌수고 올까?,분위기있게 파스타나 피자먹으러 안갈래?
13461,오늘그대와,,서울관악구,02-882-0303,서울특별시 관악구 봉천동 1612-30,37.4785,126.956,파스타|리조또,2,"피자,파스타,스테이크",4,288992,리마리오 뺨치는 느끼함을 원하는 버터파,0.430400014,파스타 먹으러가자~,파스타가 땡기네~
13462,새크라멘토 더 버거 하우스,,서울용산구,070-7576-1518,서울특별시 용산구 한강로2가 422 용산래미안더센트럴 지하2층,37.529104,126.966974,수제버거|햄버거,6,버거,4.666666667,214141,리마리오 뺨치는 느끼함을 원하는 버터파,0.4208,수제버거로 유명한 곳,버거는 또 수제버거지~
13463,버거샵,,부산해운대구,051-747-4961,부산 해운대구 우동 532-17,35.1642,129.158,버거|수제버거,3,버거,4.333333333,174675,리마리오 뺨치는 느끼함을 원하는 버터파,0.419400007,수제버거로 유명한 곳,버거는 또 수제버거지~
13464,까사,,경기안양시동안구,031-476-3053,경기도 안양시 동안구 호계동 1042-3,37.39147,126.95398,파스타|빠네,6,"피자,파스타,스테이크",4,54226,리마리오 뺨치는 느끼함을 원하는 버터파,0.413899988,파스타 먹으러가자~,파스타가 땡기네~
13465,살락스,,전남순천시,010-4501-0215,전라남도 순천시 옥천동 177-7,34.951439,127.478411,파스타|피자,1,"피자,파스타,스테이크",3,208270,리마리오 뺨치는 느끼함을 원하는 버터파,0.412900001,피자 맛집은 여기요~,파스타가 땡기네~
13466,온파스타,,서울양천구,070-4084-5704,서울특별시 양천구 목3동 610-27,37.548738,126.865492,파스타|빠네,2,"피자,파스타,스테이크",4.5,297659,리마리오 뺨치는 느끼함을 원하는 버터파,0.410100013,파스타 먹으러가자~,파스타가 땡기네~
13468,잉글사이드,,서울광진구,02-455-7893,서울특별시 광진구 능동 282-2,37.554935,127.078595,파스타|카페,1,"피자,파스타,스테이크",2,334615,리마리오 뺨치는 느끼함을 원하는 버터파,0.409999996,파스타 먹으러가자~,파스타가 땡기네~
13469,리틀이태리,,제주서귀포시,064-787-8284,제주특별자치도 서귀포시 표선면 표선리 1-2,33.324537,126.84572,한라봉피자|이태리,6,"피자,파스타,스테이크",4.166666667,125827,리마리오 뺨치는 느끼함을 원하는 버터파,0.409999996,피자 맛집은 여기요~,분위기있게 파스타나 피자먹으러 안갈래?
13470,버거히어로,,인천강화군,032-937-1577,인천광역시 강화군 화도면 내리 2127-7,37.6352,126.379,버거|수제버거,2,버거,5,175039,리마리오 뺨치는 느끼함을 원하는 버터파,0.409999996,수제버거로 유명한 곳,버거는 또 수제버거지~
13472,시카고피자,이태원점,서울용산구,02-794-8120,서울특별시 용산구 이태원동 119-8 4층,37.534851,126.993104,pizza|콥샐러드,7,"피자,파스타,스테이크",4.142857143,248014,리마리오 뺨치는 느끼함을 원하는 버터파,0.409999996,피자 맛집은 여기요~,분위기있게 파스타나 피자먹으러 안갈래?
13474,미쁜식탁,,대구중구,053-254-1220,대구광역시 중구 삼덕동1가 11-1 2층,35.867892,128.599156,리조또|파스타,6,"피자,파스타,스테이크",4.333333333,157490,리마리오 뺨치는 느끼함을 원하는 버터파,0.409999996,파스타 먹으러가자~,파스타가 땡기네~
13475,브루클린 더버거 조인트,,서울강남구,02-410-7114,서울특별시 강남구 압구정동 494 갤러리아백화점 지하1층,37.528467,127.04008,버거|치즈버거,1,버거,4,195018,리마리오 뺨치는 느끼함을 원하는 버터파,0.409999996,맛있는 버거집,믿고 가는 버거맛집!
13476,바질리코,,대전유성구,042-825-2825,대전시 유성구 장대동 307-13,36.365623,127.336022,단호박피자|레스토랑,2,"피자,파스타,스테이크",3.5,166806,리마리오 뺨치는 느끼함을 원하는 버터파,0.409999996,피자 맛집은 여기요~,분위기있게 파스타나 피자먹으러 안갈래?
13477,롯데리아,,경기수원시장안구,031-268-6305,경기도 수원시 장안구 천천동 525,37.296427,126.982198,버거|프랜차이즈,1,버거,2,123046,리마리오 뺨치는 느끼함을 원하는 버터파,0.409999996,프랜차이즈 햄버거집,믿고 가는 버거맛집!
13478,소온테이블,,서울중구,02-733-9870,서울특별시 종로구 안국동 84,37.577105,126.984079,엔초비파스타|파스타,2,"피자,파스타,스테이크",4,228806,리마리오 뺨치는 느끼함을 원하는 버터파,0.409999996,파스타 먹으러가자~,파스타가 땡기네~
13479,바스타파스타,,경남진주시,055-747-0345,경상남도 진주시 평거동 1121-5,35.166235,128.048576,pasta|리조또,2,"피자,파스타,스테이크",3.5,166220,리마리오 뺨치는 느끼함을 원하는 버터파,0.409999996,파스타 먹으러가자~,분위기있게 파스타나 피자먹으러 안갈래?
13482,노아,,서울용산구,02-796-0804,서울시 용산구 용산동2가 1-524,37.545326,126.984741,꽃게파스타|피자,3,"피자,파스타,스테이크",4.333333333,69014,리마리오 뺨치는 느끼함을 원하는 버터파,0.409999996,피자 맛집은 여기요~,파스타가 땡기네~
13483,니은미음,,충북청주시상당구,010-8680-5425,충청북도 청주시 상당구 영동 104-1,36.637123,127.487385,파스타|리조또,2,"피자,파스타,스테이크",4.5,73340,리마리오 뺨치는 느끼함을 원하는 버터파,0.409999996,파스타 먹으러가자~,파스타가 땡기네~
